"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"SphLip_06",-0.0524483806728814,-0.411407679566171,0.306510918220408,-0.0946244012963661,-0.299903972752459,0.76656450783899,0.941635892240741,-6.41409260720617,-0.0524483806728814,0.76656450783899,0.941635892240741,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:0/22:0)","HMDB12091","C00550","Sphingolipids","ns"
"SphLip_07",0.18567163666617,-0.0468110856100702,0.418154358942409,-0.0788275468851172,1.63926900088741,0.112846395911839,0.468339666081141,-5.16477571025725,0.18567163666617,0.112846395911839,0.468339666081141,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/12:0)","HMDB12096","C00550","Sphingolipids","ns"
"SphLip_08",0.0324665873025386,-0.171149500682704,0.236082675287781,0.175850927249568,0.327280322427161,0.745998890234672,0.941635892240741,-6.40543374442512,0.0324665873025386,0.745998890234672,0.941635892240741,"HIPE","Sphingolipids","Sphingomyelin","SM(32:1)",NA,NA,"Sphingolipids","ns"
"SphLip_09",-0.0147510115731712,-0.204142166880487,0.174640143734144,0.414035555896097,-0.159866495043831,0.874185188985682,0.982301269237423,-6.44661260566875,-0.0147510115731712,0.874185188985682,0.982301269237423,"HIPE","Sphingolipids","Sphingomyelin","SM(33:1)",NA,NA,"Sphingolipids","ns"
"SphLip_10",-0.0163124833324529,-0.162563005218961,0.129938038554056,-0.109602202066352,-0.228938060594758,0.820655315511442,0.964824492560749,-6.43303864746563,-0.0163124833324529,0.820655315511442,0.964824492560749,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/16:0)","HMDB10169","C00550","Sphingolipids","ns"
"SphLip_11",-0.0017510525633487,-0.181272682270061,0.177770577143363,-0.00767525860952731,-0.0200206302003522,0.984175246161271,0.999086515745761,-6.45934050570093,-0.0017510525633487,0.984175246161271,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:2/16:0)",NA,NA,"Sphingolipids","ns"
"SphLip_12",-0.0409472432927584,-0.216548509679689,0.134654023094172,0.183402430103878,-0.478621681652426,0.636089972206222,0.922105187872398,-6.34408837583557,-0.0409472432927584,0.636089972206222,0.922105187872398,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/17:0)",NA,NA,"Sphingolipids","ns"
"SphLip_13",-0.00473161105607887,-0.175289132672141,0.165825910559983,-0.178298146628327,-0.0569421032278805,0.95501378751072,0.999086515745761,-6.45790219856354,-0.00473161105607887,0.95501378751072,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/18:0)","HMDB01348","C00550","Sphingolipids","ns"
"SphLip_14",0.00623664013492576,-0.160951609940687,0.173424890210538,-0.309240351476719,0.0765667611020367,0.939537009701489,0.999086515745761,-6.45657615127261,0.00623664013492576,0.939537009701489,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(36:2)",NA,NA,"Sphingolipids","ns"
"SphLip_16",-0.0359121705990131,-0.211605919658632,0.139781578460606,-0.0184254641297556,-0.41954706604486,0.678160886485108,0.941635892240741,-6.37074052194939,-0.0359121705990131,0.678160886485108,0.941635892240741,"HIPE","Sphingolipids","Sphingomyelin","SM(38:1)",NA,NA,"Sphingolipids","ns"
"SphLip_17",0.0203607507404899,-0.144846416474062,0.185567917955042,-0.345182857910039,0.252964888773525,0.802225869806699,0.9552058008513,-6.42719056486508,0.0203607507404899,0.802225869806699,0.9552058008513,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:2/20:0)",NA,NA,"Sphingolipids","ns"
"SphLip_19",-0.0998318600520132,-0.306838802344742,0.107175082240716,0.305571715702454,-0.989873266680611,0.331090545486514,0.7389256044651,-5.97260913288889,-0.0998318600520132,0.331090545486514,0.7389256044651,"HIPE","Sphingolipids","Sphingomyelin","SM(39:1)",NA,NA,"Sphingolipids","ns"
"SphLip_20",-0.0877413139616671,-0.270878106311467,0.0953954783881327,-0.0684355068067391,-0.983385666021084,0.334213708808981,0.7389256044651,-5.97885676044258,-0.0877413139616671,0.334213708808981,0.7389256044651,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/22:0)","HMDB12103","C00550","Sphingolipids","ns"
"SphLip_21",0.0006436277811845,-0.258393696114497,0.259680951676866,-0.0479145529322814,0.00509997185933614,0.995968606971006,0.999086515745761,-6.45953023606947,0.0006436277811845,0.995968606971006,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(d16:1/24:1)","HMDB11694",NA,"Sphingolipids","ns"
"SphLip_22",-0.025028160048515,-0.19378365995325,0.14372733985622,-0.208757549409216,-0.304415197889305,0.763163145072854,0.941635892240741,-6.41271739270645,-0.025028160048515,0.763163145072854,0.941635892240741,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:2/22:0)",NA,NA,"Sphingolipids","ns"
"SphLip_23",-0.129351030604512,-0.338847871260348,0.0801458100513234,0.283141378703978,-1.26732428891178,0.215942477813586,0.598927281059467,-5.67052458514657,-0.129351030604512,0.215942477813586,0.598927281059467,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:1/23:0)","HMDB12105","C00550","Sphingolipids","ns"
