"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"MEMAPC17",0.0214213772163782,-0.163972220492587,0.206814974925343,0.0261718752678499,0.232382641627768,0.817239162398575,0.997533798420066,-4.77609463140581,0.0214213772163782,0.817239162398575,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/20:4)","HMDB13407",NA,"Glycerophospholipids","ns"
"MEMAPC18",0.035470606430532,-0.238536873453657,0.309478086314721,-0.314406279233836,0.260349784694764,0.795719264192303,0.997533798420066,-4.77387849608057,0.035470606430532,0.795719264192303,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/20:3)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC19",0.127729819614241,-0.0883058033115149,0.343765442539996,-0.526362952324952,1.1890988444077,0.240311151910417,0.997533798420066,-4.56247886622465,0.127729819614241,0.240311151910417,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC20",-0.0730728869179913,-0.295068847015455,0.148923073179472,0.0181786374792663,-0.662006451833479,0.511166133770141,0.997533798420066,-4.71470254210826,-0.0730728869179913,0.511166133770141,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-38:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC21",0.0886669329102254,-0.098520132253877,0.275853998074328,0.0260213797107635,0.952657692182661,0.345586263152086,0.997533798420066,-4.64083780954912,0.0886669329102254,0.345586263152086,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/22:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC22",0.0796976669203182,-0.0976423686222531,0.25703770246289,0.0446534197088191,0.903836435259808,0.370643254825843,0.997533798420066,-4.65500889109253,0.0796976669203182,0.370643254825843,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:0/20:4)","HMDB13420",NA,"Glycerophospholipids","ns"
"MEMAPC24_MEMAPC25",0.0280482130028878,-0.154895397279132,0.210991823284908,-0.198128858307627,0.308346468786392,0.759166910503229,0.997533798420066,-4.76949205004505,0.0280482130028878,0.759166910503229,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-38:5)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC26",0.128361186628311,-0.142235719721431,0.398958092978054,-0.370604303665156,0.954029763376163,0.344898525840368,0.997533798420066,-4.64042944333513,0.128361186628311,0.344898525840368,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-18:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC27",0.223505916913854,-0.0227153354281156,0.469727169255824,-0.591179073915803,1.82563736832213,0.0741950362630986,0.997533798420066,-4.27758169394754,0.223505916913854,0.0741950362630986,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-18:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC28",0.117307999164597,-0.135585065948342,0.370201064277535,0.0715179772946159,0.932914267366962,0.35558221246019,0.997533798420066,-4.64665296198579,0.117307999164597,0.35558221246019,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:2/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC29",0.111007560210718,-0.144950459819192,0.366965580240629,0.20239562084511,0.872237678690422,0.38746640740466,0.997533798420066,-4.66380609188584,0.111007560210718,0.38746640740466,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/22:6)","HMDB11229",NA,"Glycerophospholipids","ns"
